fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,Sep,15,KARNATAKA,1509,CHIKKAMAGALURU,1040733,364.8593217,30,106,438.8519018,9836,0,14603,972271,136012,39778,38148,8081,327.15762,4313.430898,31466,54923,87254,214984,53,180349,403008,24439,3547.421376,512925,69,58.24,74.56,100.16,NA
2025-2026,Sep,15,KARNATAKA,1514,GADAG,1912008,342.2348061,19,966,80.37721087,3897,0,11589,1194401,196685,53655,107543,25428,251.47143,4419.504588,60046,124321,118691,304777,13,169942,403396,15486,4087.655947,590809,67,63.66,76.95,100.04,NA
2025-2026,Sep,15,KARNATAKA,1518,KODAGU,220376,352.8321432,32,56,79.70468773,1318,2,3707,184162,12107,5512,8527,2762,98.72153,828.2089493,5663,9427,23544,56429,22,88701,192438,5025,649.7827316,91242,76,63.3,67.91,100.19,NA
2025-2026,Sep,15,KARNATAKA,1523,RAICHUR,6307124,284.8801281,25,829,379.0759257,13307,0,30440,4692208,835348,126536,1196611,157929,252.8839,13999.12798,181732,339487,286065,668254,48,384585,863130,43747,13367.16816,2564750,51,44.61,74.72,100.13,NA
2025-2026,Sep,15,KARNATAKA,1509,CHIKKAMAGALURU,1040733,364.9926944,30,106,438.8519018,9832,0,14599,970676,135868,39776,38113,8081,327.15762,4308.906008,31431,54864,87253,214982,52,180349,403008,24431,3542.896486,512105,69,58.25,74.56,100.16,NA
2025-2026,Oct,15,KARNATAKA,1506,BIDAR,2820042,359.9207754,28,470,175.1741901,14423,0,35692,2751973,685719,81229,508127,55241,347.95946,10428.05621,96958,148453,159972,317686,37,271808,509173,50115,9904.92256,1528776,58,53.85,85.17,100.33,NA
2025-2026,Oct,15,KARNATAKA,1514,GADAG,1970900,341.7199889,19,968,80.37721087,3914,0,11610,1200094,197756,53658,108086,25428,251.47143,4432.809725,60123,124483,118702,304800,14,169945,403400,15524,4100.961084,593635,67,63.55,76.78,100.04,NA
2025-2026,Oct,15,KARNATAKA,1522,MYSURU,1115980,380.7814974,31,121,198.9339931,7744,0,21362,1124593,203379,58288,134172,35579,175.07099,4656.247048,35287,61285,118392,305408,99,351091,851449,29106,4282.242065,590061,76,32.24,56.72,100.52,NA
2025-2026,Oct,15,KARNATAKA,1524,SHIVAMOGGA,1409227,347.1033449,23,392,184.4694947,3599,0,8439,1403401,314250,79467,79145,17503,351.27372,5406.995027,58889,96566,133496,347512,66,250576,576606,12038,4871.251813,786414,68,39.21,74.2,100.29,NA
2025-2026,Oct,15,KARNATAKA,1526,UDUPI,370231,370.3578267,30,23,50.79341802,1893,0,8687,334516,14414,5427,16302,5526,137.52717,1427.226776,11051,18019,41822,100430,91,126461,257919,10580,1238.906188,218673,89,78.74,71.2,100.31,NA
2025-2026,Oct,15,KARNATAKA,1503,BENGALURU RURAL,852362,366.2681602,36,365,208.7042154,2701,0,7195,704033,87293,22117,41121,7771,165.53521,2952.888142,19506,32360,53318,125853,56,122593,266413,9896,2578.648716,358237,62,48.21,69.34,100.04,NA
2025-2026,Oct,15,KARNATAKA,1506,BIDAR,2820042,359.7213251,28,473,180.1691901,14693,0,35763,2798140,694705,81305,516436,55283,347.95946,10593.63494,97439,149323,160107,318000,46,271903,509389,50456,10065.50629,1552625,58,53.49,84.48,100.35,NA
2025-2026,Oct,15,KARNATAKA,1507,VIJAYPURA,1969551,366.6688871,27,839,194.2953517,12706,2,27673,1668888,288160,59415,37774,5728,419.84171,6733.430119,60500,91731,139982,298914,71,357752,783949,40379,6119.293057,897274,73,63.41,79.26,100.02,NA
2025-2026,Oct,15,KARNATAKA,1514,GADAG,1970900,341.3220581,20,971,105.8147109,3948,0,11672,1211363,199935,53669,108781,25432,251.47143,4491.935264,60281,124778,118722,304803,16,169977,403407,15620,4134.649123,599952,67,63.24,76.29,100.04,NA
2025-2026,Oct,15,KARNATAKA,1515,KALABURAGI,2762869,344.9715939,21,516,158.2466035,15247,1,28797,2731916,676381,134869,59156,10762,515.4125,10097.99327,127749,215818,234720,525595,65,436872,914611,44044,9424.334168,1518718,62,49.5,87.52,100.2,NA
2025-2026,Oct,15,KARNATAKA,1517,HAVERI,2250428,357.2661994,29,759,448.400441,5932,0,18624,1586348,260229,50424,255441,41303,382.97766,6498.863309,54276,97083,142851,349929,122,291301,642366,24556,5667.485208,797760,53,29.74,69.35,100.22,NA
2025-2026,Oct,15,KARNATAKA,1522,MYSURU,1115980,377.3950634,32,126,204.8539931,7840,0,21656,1180756,215529,58533,140572,35731,175.07099,4836.039837,36172,62929,118728,306186,128,351202,851677,29496,4456.114854,618963,76,32.25,56.6,100.58,NA
2025-2026,Oct,15,KARNATAKA,1524,SHIVAMOGGA,1409227,348.8103903,23,398,202.0236047,3656,0,8494,1424624,318321,79518,80263,17505,365.38738,5536.64752,59365,97389,133604,347803,68,250597,576722,12150,4969.236535,797622,68,39.35,74.08,100.3,NA
2025-2026,Oct,15,KARNATAKA,1503,BENGALURU RURAL,852362,366.6587883,35,363,207.7792154,2672,0,7161,688876,85239,22200,40501,7793,165.53521,2899.13882,19338,32029,53362,126199,51,122638,266811,9833,2525.824394,350479,62,48.2,69.3,100.01,NA
2025-2026,Oct,15,KARNATAKA,1506,BIDAR,2820042,360.1280431,28,471,176.0991901,14476,0,35731,2765060,687672,81247,511178,55266,347.95946,10481.81512,97104,148713,160004,317768,38,271814,509194,50207,9957.756469,1535515,58,53.74,84.92,100.32,NA
2025-2026,Oct,15,KARNATAKA,1508,CHAMARAJA NAGARA,1110930,375.7049374,25,348,147.5169326,3981,0,15924,1046036,315372,70137,102623,26182,231.47944,4309.005271,40383,62295,100965,240937,42,225964,518725,19905,3930.008899,603901,69,27.31,68.87,100.54,NA
2025-2026,Oct,15,KARNATAKA,1521,MANDYA,1142705,366.2052916,26,256,160.8688172,5947,0,18349,1186194,136383,33623,6413,1984,323.88457,4828.658584,45518,66663,118895,286686,43,342941,730732,24296,4343.905196,731943,70,64.04,67.97,100.51,NA
2025-2026,Oct,15,KARNATAKA,1523,RAICHUR,6618172,285.672088,26,839,393.6909257,13494,0,30511,4831674,864608,126766,1231925,158043,252.8839,14449.31883,183844,343621,286347,668889,60,384626,863226,44005,13802.744,2637138,51,44.6,74.62,100.13,NA
2025-2026,Oct,15,KARNATAKA,1524,SHIVAMOGGA,1409227,348.2312898,23,394,187.7994947,3613,0,8451,1408985,315462,79472,79515,17507,351.27372,5445.599853,59040,96809,133521,347568,66,250579,576621,12064,4906.526639,789367,68,39.24,74.19,100.29,NA
2025-2026,Oct,15,KARNATAKA,1528,CHIKKABALLAPURA,1420864,369.3807639,32,1348,288.727965,6634,0,16046,1281966,260134,63736,171957,39719,230.35081,5254.414579,40051,66698,113134,284897,252,224372,536050,22680,4735.335804,683828,64,34.28,68.18,100.09,NA
2025-2026,Oct,15,KARNATAKA,1503,BENGALURU RURAL,852362,366.0819154,36,365,208.7042154,2695,0,7192,702131,87083,22138,41022,7781,165.53521,2944.614039,19478,32307,53349,126023,56,122625,266591,9887,2570.374614,357275,62,48.22,69.33,100.04,NA
2025-2026,Oct,15,KARNATAKA,1505,BALLARI,4038390,281.4317379,34,1944,130.3036643,1555,0,8465,3224399,607535,70634,1038023,100148,227.41193,9432.197737,94377,197189,118742,339386,61,176076,491860,10020,9074.482143,1790072,37,82.44,92.51,100.05,NA
2025-2026,Oct,15,KARNATAKA,1506,BIDAR,2820042,360.1435994,28,471,176.2841901,14678,0,35728,2792343,692662,81300,515898,55282,347.95946,10580.68824,97355,149197,160098,317978,45,271876,509337,50406,10056.44459,1549529,58,53.5,84.56,100.35,NA
2025-2026,Oct,15,KARNATAKA,1509,CHIKKAMAGALURU,1209902,365.4157779,32,113,439.0369018,9996,0,14744,1069321,150722,39860,41898,8083,327.15762,4673.662172,33003,57618,87415,215377,76,180392,403129,24740,3907.46765,566935,68,58.72,75.45,100.18,NA
2025-2026,Oct,15,KARNATAKA,1510,CHITRADURGA,2445113,378.3418301,24,236,380.0587188,12864,0,30293,1570159,318651,83758,407070,85880,404.49786,6725.124874,64665,102402,165275,400215,40,338450,792958,43157,5940.568295,867687,61,42.25,69.2,101.01,NA
2025-2026,Oct,15,KARNATAKA,1522,MYSURU,1115980,378.1982123,32,125,202.6339931,7829,0,21631,1173759,213995,58519,139979,35718,262.95717,4904.726717,36079,62760,118699,306124,127,351186,851644,29460,4439.135554,615603,76,32.25,56.57,100.58,NA
2025-2026,Oct,15,KARNATAKA,1523,RAICHUR,6618172,286.9472035,26,853,398.8709257,13832,0,30455,4960972,887174,126828,1261039,158029,252.8839,14887.12525,185407,346747,286432,669010,72,384710,863371,44287,14235.37042,2705337,51,44.29,74.17,100.15,NA
2025-2026,Oct,15,KARNATAKA,1529,BENGALURU SOUTH,1922527,375.3038338,29,123,270.1678524,8959,1,22950,963899,145128,41984,14132,4401,276.35246,4164.070214,32748,50973,121848,273046,40,202348,429876,31909,3617.549901,525764,79,49.34,67.96,101.53,NA
2025-2026,Oct,15,KARNATAKA,1501,BAGALKOTE,2417532,322.5985289,27,1630,233.6240155,5676,0,14572,2000009,296812,55094,184537,24944,433.70001,7119.323637,73382,121401,142096,318857,99,279067,566952,20248,6451.999611,1168689,58,40.49,74.66,100.52,NA
2025-2026,Oct,15,KARNATAKA,1509,CHIKKAMAGALURU,1209902,364.6343408,32,113,438.8519018,9982,0,14701,1064989,150207,39860,41792,8083,327.15762,4649.325142,32927,57487,87407,215353,76,180388,403121,24683,3883.31562,564521,68,58.78,75.43,100.18,NA
2025-2026,Oct,15,KARNATAKA,1511,DAKSHINA KANNADA,634411,364.8511224,39,32,90.54363686,6088,0,9856,495469,19623,8943,24772,9071,195.8645,2094.132345,12524,21098,57787,135629,149,173157,364607,15944,1807.724208,263785,89,76.35,67.08,100.26,NA
2025-2026,Oct,15,KARNATAKA,1514,GADAG,1970900,341.1725648,20,970,102.4847109,3941,0,11664,1208852,199424,53675,108599,25433,251.47143,4478.227514,60252,124718,118720,304824,15,169965,403414,15605,4124.271373,598733,67,63.35,76.43,100.04,NA
2025-2026,Oct,15,KARNATAKA,1517,HAVERI,2250428,358.4238334,29,739,448.400441,5924,0,18627,1580433,259446,50429,254581,41309,382.97766,6496.026645,54137,96823,142811,349994,122,291286,642468,24551,5664.648544,794972,53,29.72,69.36,100.22,NA
2025-2026,Oct,15,KARNATAKA,1523,RAICHUR,6618172,286.0723581,26,854,397.9459257,13741,0,30522,4953267,885165,126825,1258513,158014,252.8839,14820.75753,185358,346670,286427,668981,69,384693,863311,44263,14169.92771,2701398,51,44.18,73.97,100.15,NA
2025-2026,Oct,15,KARNATAKA,1530,Yadgir,2130491,351.0343335,24,545,32.79786384,9995,0,22268,1935306,343045,65431,267381,37666,0,6826.386383,80068,122869,153157,313134,32,284627,570274,32263,6793.588519,1083073,69,62.89,94.04,100.02,NA
2025-2026,Oct,15,KARNATAKA,1531,VIJAYANAGARA,3959247,324.0193347,37,1221,463.1534365,3962,0,14238,4211818,965917,114687,1038424,94482,0,14110.2581,113173,211290,174561,460055,307,256956,659000,18200,13647.10466,2212913,49,26.58,78.27,100.08,NA
2025-2026,Oct,15,KARNATAKA,1502,BENGALURU,39769,326.9763443,28,1,16.85159109,313,2,1265,17953,3841,2451,537,278,32.6429,108.1965542,631,1004,5384,12094,4,63243,141433,1578,58.7020631,9362,81,60.57,39.1,103.23,NA
2025-2026,Oct,15,KARNATAKA,1505,BALLARI,4038390,281.0158343,34,1944,118.2786643,1554,0,8451,3223840,607616,70628,1037806,100144,227.41193,9405.191466,94362,197158,118741,339364,60,176068,491815,10005,9059.500872,1789738,37,82.44,92.52,100.05,NA
2025-2026,Oct,15,KARNATAKA,1506,BIDAR,2820042,360.8916134,28,471,174.0641901,14606,0,35699,2781333,690424,81266,513878,55268,347.95946,10559.62119,97235,148981,160023,317816,43,271834,509248,50305,10037.59754,1543791,58,53.57,84.7,100.35,NA
2025-2026,Oct,15,KARNATAKA,1513,DHARWAR,1107638,360.9499985,28,176,193.1968908,10370,0,15312,1059145,90979,17696,68393,13693,212.4981,4228.678852,37736,65492,77178,202159,92,172884,409770,25682,3822.983861,511098,66,46.22,68.89,100.38,NA
2025-2026,Oct,15,KARNATAKA,1516,HASSAN,1969890,374.7299393,31,289,594.0403424,13983,3,28106,1700252,229712,63111,30995,6462,424.95236,7390.345989,54739,99048,151658,376528,207,284415,655331,42089,6371.353287,872380,69,35.1,58.04,100.18,NA
2025-2026,Oct,15,KARNATAKA,1517,HAVERI,2250428,359.1051024,29,738,448.400441,5921,0,18606,1575753,259080,50436,253777,41313,382.97766,6489.987525,54060,96637,142796,349990,121,291278,642475,24527,5658.609424,792822,53,29.73,69.39,100.22,NA
2025-2026,Oct,15,KARNATAKA,1527,UTTARA KANNADA,779052,360.6472063,26,90,92.01195339,5289,0,14303,739388,43115,13000,26529,7256,235.0199,2993.614019,28116,46173,79113,201380,48,206379,457725,19592,2666.582166,399933,75,35.98,63.09,100.27,NA
2025-2026,Oct,15,KARNATAKA,1529,BENGALURU SOUTH,1922527,375.3225493,29,123,270.1678524,8889,1,22991,955773,143342,41977,14092,4400,276.35246,4133.751901,32629,50778,121835,273015,40,202335,429851,31880,3587.231589,521092,79,49.38,67.89,101.51,NA
2025-2026,Oct,15,KARNATAKA,1530,Yadgir,2130491,351.0341935,24,545,32.79786384,9952,0,22317,1934310,342855,65418,267308,37664,0,6822.887372,80052,122843,153146,313096,32,284618,570240,32269,6790.089508,1082625,69,62.84,94.28,100.02,NA
2025-2026,Oct,15,KARNATAKA,1531,VIJAYANAGARA,3959247,324.2180912,37,1221,463.1534365,3959,0,14240,4207492,965206,114693,1036517,94486,0,14104.60369,113166,211272,174560,460065,306,256949,658993,18199,13641.45025,2210442,49,26.55,78.28,100.08,NA
2025-2026,Oct,15,KARNATAKA,1501,BAGALKOTE,2417532,323.3969598,27,1638,307.7040697,5731,0,14583,2010585,298714,55112,185356,24946,433.70001,7243.574845,73577,121757,142122,318918,104,279108,567026,20314,6502.170765,1174664,58,40.57,74.11,100.53,NA
2025-2026,Oct,15,KARNATAKA,1510,CHITRADURGA,2445113,377.6397704,24,239,427.1814221,12904,0,30402,1608402,325549,83785,412516,85908,404.49786,6905.644902,65233,103322,165307,400383,40,338529,793210,43306,6073.96562,889125,61,42.36,69.47,101.04,NA
2025-2026,Oct,15,KARNATAKA,1513,DHARWAR,1107638,361.1665668,28,176,199.6718908,10454,0,15362,1072964,92111,17699,69229,13696,212.4981,4287.357233,37887,65810,77207,202207,104,172906,409798,25816,3875.187242,517831,66,46.54,68.92,100.4,NA
2025-2026,Oct,15,KARNATAKA,1515,KALABURAGI,2762869,345.1542113,21,516,182.8516035,15365,1,28725,2740260,678117,134891,59386,10759,515.4125,10156.38689,127818,215952,234729,525686,65,436947,914820,44090,9458.122789,1522978,62,49.49,87.33,100.21,NA
2025-2026,Oct,15,KARNATAKA,1526,UDUPI,370231,371.38807,30,23,58.93341802,1900,0,8761,344979,14843,5433,16701,5531,151.14867,1491.292938,11212,18303,41887,100594,96,126507,258032,10661,1281.21085,225547,89,78.59,71.1,100.33,NA
2025-2026,Oct,15,KARNATAKA,1502,BENGALURU,39769,325.6718706,29,1,22.71224099,313,2,1274,18443,4006,2452,544,278,32.6429,115.4188041,632,1007,5386,12098,5,63244,141436,1587,60.0636631,9615,81,61.53,38.5,103.23,NA
2025-2026,Oct,15,KARNATAKA,1506,BIDAR,2820042,360.1602434,28,474,782.5642197,14875,0,35715,2833784,701414,81360,525249,55330,347.95946,11336.68703,97754,149957,160194,318238,51,272009,509700,50590,10206.16335,1570636,59,53.14,83.86,100.44,NA
2025-2026,Oct,15,KARNATAKA,1509,CHIKKAMAGALURU,1209902,361.8394294,33,116,531.9471623,10095,0,14829,1133832,158812,39906,43827,8085,327.15762,4961.756022,33844,59196,87490,215559,108,180415,403186,24924,4102.651239,602400,68,59.11,75.96,100.21,NA
2025-2026,Oct,15,KARNATAKA,1511,DAKSHINA KANNADA,634411,364.8882257,40,33,92.46299284,6151,0,9954,509860,20072,8944,25597,9093,195.8645,2148.746601,12717,21426,57861,135837,154,173199,364735,16105,1860.419108,271104,89,76.49,67.38,100.32,NA
2025-2026,Oct,15,KARNATAKA,1517,HAVERI,2250428,358.6081983,29,759,457.5680814,5946,0,18626,1591526,261281,50345,256173,41268,491.83937,6656.750165,54303,97088,142854,349653,121,291314,642073,24572,5707.342713,800275,53,29.8,69.29,100.23,NA
2025-2026,Oct,15,KARNATAKA,1520,KOPPAL,4643948,316.8704538,29,3098,265.5836439,7418,0,24211,5008782,839513,99337,730953,81131,448.05639,16584.99029,170575,351821,224243,582554,226,327808,852221,31629,15871.35025,2662949,55,41.8,85.43,100.03,NA
2025-2026,Oct,15,KARNATAKA,1522,MYSURU,1115980,378.8294969,33,127,420.9115468,7954,0,21671,1209837,220679,58574,143876,35782,261.76903,5265.899998,36585,63682,118853,306352,150,351193,851360,29625,4583.219421,633211,76,32.88,56.6,100.61,NA
2025-2026,Oct,15,KARNATAKA,1515,KALABURAGI,2762869,345.6622079,21,516,701.466985,15387,1,28741,2747403,679919,134925,59452,10759,515.4125,10713.61335,127899,216084,234758,525728,66,436987,914928,44128,9496.733869,1526838,62,49.53,87.22,100.21,NA
2025-2026,Oct,15,KARNATAKA,1517,HAVERI,2250428,358.7203765,29,764,900.2637705,5951,0,18622,1593634,261501,50333,256286,41267,382.97766,6999.931316,54419,97312,142875,349688,121,291319,642051,24573,5716.689885,801448,53,29.82,69.29,100.23,NA
2025-2026,Oct,15,KARNATAKA,1520,KOPPAL,4643948,316.9966917,29,3099,316.2969166,7431,0,24217,5012472,840044,99332,731601,81123,448.05639,16653.72372,170605,351887,224246,582532,229,327811,852197,31648,15889.37041,2665033,55,41.78,85.38,100.03,NA
2025-2026,Oct,15,KARNATAKA,1521,MANDYA,1142705,366.2163034,26,260,627.2009887,6024,0,18477,1230547,141105,33688,6572,1979,323.88457,5457.549294,46190,67825,119052,287138,57,342956,730824,24501,4506.463735,758689,70,64.13,67.91,100.51,NA
2025-2026,Oct,15,KARNATAKA,1522,MYSURU,1115980,379.6998493,33,127,952.8768332,7958,0,21686,1220840,222530,58572,144871,35781,261.76903,5850.173503,36715,63920,118869,306366,178,351210,851363,29644,4635.52764,638844,76,32.9,56.51,100.6,NA
2025-2026,Oct,15,KARNATAKA,1515,KALABURAGI,2762869,345.0226154,21,516,170.0866035,15317,1,28770,2735298,676897,134887,59246,10760,515.4125,10122.8958,127776,215867,234728,525663,65,436922,914753,44087,9437.396698,1520624,62,49.53,87.44,100.21,NA
2025-2026,Oct,15,KARNATAKA,1517,HAVERI,2250428,357.4825572,29,760,448.400441,5936,0,18623,1589427,261205,50340,255728,41271,382.97766,6513.302385,54331,97190,142842,349605,122,291302,642016,24559,5681.924284,799165,53,29.8,69.37,100.22,NA
2025-2026,Oct,15,KARNATAKA,1518,KODAGU,251918,354.9544234,33,59,79.70468773,1346,2,3759,197539,13539,5531,9058,2765,98.72153,879.5996361,5899,9813,23589,56536,22,88715,192467,5105,701.1734184,97676,76,63.65,68.49,100.33,NA
2025-2026,Oct,15,KARNATAKA,1520,KOPPAL,4643948,316.7590379,29,3096,253.6636648,7400,0,24173,4995888,837892,99460,728323,81196,448.05639,16526.64682,170500,351670,224219,583050,218,327808,852873,31573,15824.92677,2656326,55,41.83,85.55,100.03,NA
2025-2026,Oct,15,KARNATAKA,1523,RAICHUR,6618172,287.8848586,26,857,408.6759257,13885,0,30546,4988488,892623,126850,1266351,158025,252.8839,15022.66145,185218,346474,286431,669025,74,384793,863550,44431,14361.10163,2718625,51,44.36,74.06,100.15,NA
2025-2026,Oct,15,KARNATAKA,1529,BENGALURU SOUTH,1922527,374.4525786,29,123,270.1678524,9060,1,22885,983575,147713,41992,14711,4406,289.93357,4243.123372,33052,51468,121875,273110,45,202361,429904,31945,3683.021949,537529,79,48.8,68.1,101.66,NA
2025-2026,Oct,15,KARNATAKA,1507,VIJAYPURA,1969551,368.9491006,28,844,579.6181597,12852,2,27698,1705010,295567,59428,38958,5729,419.84171,7290.07893,60866,92303,140047,299046,74,357819,784099,40550,6290.619061,915248,73,63.28,78.94,100.02,NA
2025-2026,Oct,15,KARNATAKA,1510,CHITRADURGA,2445113,379.5727642,24,246,1800.795626,12936,0,30475,1645112,333436,83818,418668,85916,404.49786,8449.690578,65907,104433,165354,400471,43,338548,793234,43411,6244.397092,909077,61,42.46,69.67,101.09,NA
2025-2026,Oct,15,KARNATAKA,1517,HAVERI,2250428,358.7313224,29,764,1377.286946,5951,0,18622,1594452,261568,50333,256299,41267,382.97766,7480.063351,54428,97333,142880,349718,122,291319,642052,24573,5719.798745,801740,53,29.87,69.39,100.23,NA
2025-2026,Oct,15,KARNATAKA,1520,KOPPAL,4643948,317.1018239,29,3099,508.6927094,7433,0,24220,5014227,840151,99290,731807,81087,448.05639,16856.95437,170611,351897,224247,582163,229,327814,851786,31653,15900.20527,2665935,55,41.77,85.35,100.03,NA
2025-2026,Oct,15,KARNATAKA,1522,MYSURU,1115980,379.6488059,33,127,1031.187673,7958,0,21705,1221393,222560,58570,144887,35781,261.76903,5929.960643,36721,63936,118870,306368,178,351208,851319,29663,4637.00394,639108,76,32.92,56.49,100.6,NA
2025-2026,Oct,15,KARNATAKA,1526,UDUPI,370231,370.7680324,30,25,121.367872,1902,0,8780,348885,15117,5439,16886,5543,185.5733,1600.495222,11264,18412,41922,100681,96,126515,258069,10682,1293.55405,228141,89,78.59,71.19,100.33,NA
2025-2026,Oct,15,KARNATAKA,1529,BENGALURU SOUTH,1922527,374.9442784,30,124,1079.716503,9094,1,22952,1003967,150768,41997,15601,4415,289.93357,5133.966897,33307,51896,121904,273180,45,202371,429936,32046,3764.316824,549892,79,48.56,68.03,101.81,NA
2025-2026,Oct,15,KARNATAKA,1531,VIJAYANAGARA,3959247,324.3563989,37,1224,2350.120813,3997,0,14247,4231610,969051,114612,1044751,94444,0,16075.61862,113312,211550,174592,459915,329,257042,658983,18244,13725.49781,2222612,49,26.58,77.95,100.09,NA
2025-2026,Oct,15,KARNATAKA,1502,BENGALURU,39769,326.2011688,29,1,19.83511189,313,2,1269,18404,3980,2452,544,278,32.6429,112.512075,632,1007,5386,12098,4,63244,141436,1582,60.0340631,9601,81,61.45,38.44,103.23,NA
2025-2026,Oct,15,KARNATAKA,1507,VIJAYPURA,1969551,369.291121,27,841,195.9669901,12805,2,27680,1692817,292433,59403,38666,5726,419.84171,6867.231576,60717,92076,139997,298934,73,357783,784016,40485,6251.422876,909176,73,63.41,79.19,100.02,NA
2025-2026,Oct,15,KARNATAKA,1510,CHITRADURGA,2445113,378.4498609,24,244,455.6814493,12918,0,30420,1616175,327305,83803,413772,85911,404.49786,6976.591349,65425,103642,165321,400420,40,338530,793216,43338,6116.41204,893344,61,42.48,69.55,101.03,NA
2025-2026,Oct,15,KARNATAKA,1512,DAVANAGERE,1423001,368.2872763,30,258,311.2890385,3090,0,11494,1385840,333146,62257,249550,42050,465.95158,5881.113008,45640,77306,112963,268370,72,242402,533333,14584,5103.87239,731243,68,38.24,71.67,100.07,NA
2025-2026,Oct,15,KARNATAKA,1520,KOPPAL,4643948,316.9825003,29,3097,255.8915092,7405,0,24201,5003591,838810,99399,729697,81126,448.05639,16564.45575,170552,351774,224226,582672,223,327799,852378,31606,15860.50785,2660303,55,41.79,85.45,100.03,NA
